Team Name,Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Team Name
MIL,SP,Freddy Peralta,28,6,6,.500,3.94,21,21,0,0,0,0,114.1,95,53,50,16,43,0,142,8,1,6,481,107,3.82,1.207,7.5,1.3,3.4,11.2,3.30,MIL
MIL,SP,Colin Rea,33,9,3,.750,3.60,20,17,0,0,0,0,110.0,100,46,44,14,33,0,84,5,0,1,462,117,4.31,1.209,8.2,1.1,2.7,6.9,2.55,MIL
MIL,SP,Tobias Myers,25,6,4,.600,3.14,15,14,0,0,0,0,77.1,67,28,27,11,22,0,68,2,3,3,313,135,4.17,1.151,7.8,1.3,2.6,7.9,3.09,MIL
MIL,SP,Joe Ross ,31,2,4,.333,4.50,9,9,0,0,0,0,42.0,42,25,21,4,16,0,35,1,0,0,185,94,3.93,1.381,9.0,0.9,3.4,7.5,2.19,MIL
MIL,CL,Trevor Megill,30,0,2,.000,2.41,35,0,24,0,0,20,33.2,27,10,9,3,8,3,40,1,0,3,136,177,2.73,1.040,7.2,0.8,2.1,10.7,5.00,MIL
MIL,RP,Bryan Hudson* ,27,4,1,.800,1.60,35,0,1,0,0,0,50.2,25,9,9,6,13,0,54,3,1,0,190,265,3.50,0.750,4.4,1.1,2.3,9.6,4.15,MIL
MIL,RP,Hoby Milner*,33,3,1,.750,4.50,45,1,8,0,0,1,48.0,49,26,24,5,11,2,46,0,0,0,199,94,3.27,1.250,9.2,0.9,2.1,8.6,4.18,MIL
MIL,RP,Elvis Peguero,27,6,3,.667,3.48,41,0,5,0,0,2,41.1,43,18,16,4,22,3,39,2,1,5,183,122,4.26,1.573,9.4,0.9,4.8,8.5,1.77,MIL
MIL,RP,Joel Payamps,30,1,5,.167,4.14,43,0,16,0,0,5,37.0,31,19,17,6,11,3,34,2,0,0,155,103,4.47,1.135,7.5,1.5,2.7,8.3,3.09,MIL
